Notes,State,State Code,UCD - Drug/Alcohol Induced,UCD - Drug/Alcohol Induced Code,Year,Year Code,Deaths,Population,Crude Rate
,Rhode Island,44,Drug-induced causes,D,2014,2014,253,1055173,24
,Rhode Island,44,Drug-induced causes,D,2015,2015,318,1056298,30.1
,Rhode Island,44,Drug-induced causes,D,2016,2016,330,1056426,31.2
,Rhode Island,44,Drug-induced causes,D,2017,2017,322,1059639,30.4
,Rhode Island,44,Drug-induced causes,D,2018,2018,328,1057315,31
,Rhode Island,44,Alcohol-induced causes,A,2006,2006,15,1063096,Unreliable
,Rhode Island,44,Alcohol-induced causes,A,2007,2007,14,1057315,Unreliable
,Rhode Island,44,Alcohol-induced causes,A,2008,2008,11,1055003,Unreliable
,Rhode Island,44,Alcohol-induced causes,A,2009,2009,11,1053646,Unreliable
,Rhode Island,44,Alcohol-induced causes,A,2010,2010,11,1052567,Unreliable
,Rhode Island,44,Alcohol-induced causes,A,2011,2011,34,1051302,3.2
,Rhode Island,44,Alcohol-induced causes,A,2012,2012,41,1050292,3.9
,Rhode Island,44,Alcohol-induced causes,A,2013,2013,25,1051511,2.4
,Rhode Island,44,Alcohol-induced causes,A,2014,2014,31,1055173,2.9
,Rhode Island,44,Alcohol-induced causes,A,2015,2015,33,1056298,3.1
,Rhode Island,44,Alcohol-induced causes,A,2016,2016,22,1056426,2.1
,Rhode Island,44,Alcohol-induced causes,A,2017,2017,22,1059639,2.1
,Rhode Island,44,Alcohol-induced causes,A,2018,2018,27,1057315,2.6
,Rhode Island,44,All other non-drug and non-alcohol causes,O,1999,1999,87,1040402,8.4
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2000,2000,149,1048319,14.2
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2001,2001,131,1057142,12.4
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2002,2002,119,1065995,11.2
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2003,2003,116,1071342,10.8
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2004,2004,115,1074579,10.7
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2005,2005,141,1067916,13.2
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2006,2006,1370,1063096,128.9
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2007,2007,1349,1057315,127.6
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2008,2008,1318,1055003,124.9
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2009,2009,1330,1053646,126.2
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2010,2010,1405,1052567,133.5
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2011,2011,1435,1051302,136.5
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2012,2012,1477,1050292,140.6
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2013,2013,1493,1051511,142
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2014,2014,1451,1055173,137.5
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2015,2015,1470,1056298,139.2
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2016,2016,1321,1056426,125
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2017,2017,1438,1059639,135.7
,Rhode Island,44,All other non-drug and non-alcohol causes,O,2018,2018,1350,1057315,127.7
,South Carolina,45,Drug-induced causes,D,1999,1999,168,3974682,4.2
,South Carolina,45,Drug-induced causes,D,2000,2000,289,4012012,7.2
,South Carolina,45,Drug-induced causes,D,2001,2001,265,4064995,6.5
,South Carolina,45,Drug-induced causes,D,2002,2002,238,4107795,5.8
,South Carolina,45,Drug-induced causes,D,2003,2003,310,4150297,7.5
,South Carolina,45,Drug-induced causes,D,2004,2004,383,4210921,9.1
,South Carolina,45,Drug-induced causes,D,2005,2005,486,4270150,11.4
,South Carolina,45,Drug-induced causes,D,2006,2006,641,4357847,14.7
,South Carolina,45,Drug-induced causes,D,2007,2007,584,4444110,13.1
,South Carolina,45,Drug-induced causes,D,2008,2008,588,4528996,13
,South Carolina,45,Drug-induced causes,D,2009,2009,631,4589872,13.7
,South Carolina,45,Drug-induced causes,D,2010,2010,697,4625364,15.1
,South Carolina,45,Drug-induced causes,D,2011,2011,641,4679230,13.7
,South Carolina,45,Drug-induced causes,D,2012,2012,611,4723723,12.9
,South Carolina,45,Drug-induced causes,D,2013,2013,648,4774839,13.6
,South Carolina,45,Drug-induced causes,D,2014,2014,726,4832482,15
,South Carolina,45,Drug-induced causes,D,2015,2015,793,4896146,16.2
,South Carolina,45,Drug-induced causes,D,2016,2016,927,4961119,18.7
,South Carolina,45,Drug-induced causes,D,2017,2017,1052,5024369,20.9
,South Carolina,45,Drug-induced causes,D,2018,2018,1195,5084127,23.5
,South Carolina,45,Alcohol-induced causes,A,1999,1999,12,3974682,Unreliable
,South Carolina,45,Alcohol-induced causes,A,2000,2000,19,4012012,Unreliable
,South Carolina,45,Alcohol-induced causes,A,2002,2002,12,4107795,Unreliable
,South Carolina,45,Alcohol-induced causes,A,2003,2003,14,4150297,Unreliable
,South Carolina,45,Alcohol-induced causes,A,2004,2004,10,4210921,Unreliable
,South Carolina,45,Alcohol-induced causes,A,2005,2005,65,4270150,1.5
,South Carolina,45,Alcohol-induced causes,A,2006,2006,66,4357847,1.5
,South Carolina,45,Alcohol-induced causes,A,2007,2007,89,4444110,2
,South Carolina,45,Alcohol-induced causes,A,2008,2008,69,4528996,1.5
,South Carolina,45,Alcohol-induced causes,A,2009,2009,67,4589872,1.5
,South Carolina,45,Alcohol-induced causes,A,2010,2010,71,4625364,1.5
,South Carolina,45,Alcohol-induced causes,A,2011,2011,59,4679230,1.3
,South Carolina,45,Alcohol-induced causes,A,2012,2012,60,4723723,1.3
,South Carolina,45,Alcohol-induced causes,A,2013,2013,61,4774839,1.3
,South Carolina,45,Alcohol-induced causes,A,2014,2014,87,4832482,1.8
,South Carolina,45,Alcohol-induced causes,A,2015,2015,86,4896146,1.8
,South Carolina,45,Alcohol-induced causes,A,2016,2016,103,4961119,2.1
,South Carolina,45,Alcohol-induced causes,A,2017,2017,104,5024369,2.1
,South Carolina,45,Alcohol-induced causes,A,2018,2018,94,5084127,1.8
,South Carolina,45,All other non-drug and non-alcohol causes,O,1999,1999,207,3974682,5.2
,South Carolina,45,All other non-drug and non-alcohol causes,O,2000,2000,427,4012012,10.6
,South Carolina,45,All other non-drug and non-alcohol causes,O,2001,2001,395,4064995,9.7
,South Carolina,45,All other non-drug and non-alcohol causes,O,2002,2002,347,4107795,8.4
,South Carolina,45,All other non-drug and non-alcohol causes,O,2003,2003,382,4150297,9.2
,South Carolina,45,All other non-drug and non-alcohol causes,O,2004,2004,381,4210921,9
,South Carolina,45,All other non-drug and non-alcohol causes,O,2005,2005,5609,4270150,131.4
,South Carolina,45,All other non-drug and non-alcohol causes,O,2006,2006,5643,4357847,129.5
,South Carolina,45,All other non-drug and non-alcohol causes,O,2007,2007,5535,4444110,124.5
,South Carolina,45,All other non-drug and non-alcohol causes,O,2008,2008,5298,4528996,117
,South Carolina,45,All other non-drug and non-alcohol causes,O,2009,2009,5382,4589872,117.3
,South Carolina,45,All other non-drug and non-alcohol causes,O,2010,2010,5556,4625364,120.1
,South Carolina,45,All other non-drug and non-alcohol causes,O,2011,2011,5345,4679230,114.2
,South Carolina,45,All other non-drug and non-alcohol causes,O,2012,2012,5495,4723723,116.3
,South Carolina,45,All other non-drug and non-alcohol causes,O,2013,2013,5532,4774839,115.9
,South Carolina,45,All other non-drug and non-alcohol causes,O,2014,2014,5665,4832482,117.2
,South Carolina,45,All other non-drug and non-alcohol causes,O,2015,2015,5874,4896146,120
,South Carolina,45,All other non-drug and non-alcohol causes,O,2016,2016,5765,4961119,116.2
,South Carolina,45,All other non-drug and non-alcohol causes,O,2017,2017,5859,5024369,116.6
,South Carolina,45,All other non-drug and non-alcohol causes,O,2018,2018,5563,5084127,109.4
,South Dakota,46,Drug-induced causes,D,1999,1999,20,750412,2.7
,South Dakota,46,Drug-induced causes,D,2000,2000,25,754844,3.3
,South Dakota,46,Drug-induced causes,D,2001,2001,25,757972,3.3
,South Dakota,46,Drug-induced causes,D,2002,2002,24,760020,3.2
,South Dakota,46,Drug-induced causes,D,2003,2003,25,763729,3.3
,South Dakota,46,Drug-induced causes,D,2004,2004,51,770396,6.6
,South Dakota,46,Drug-induced causes,D,2005,2005,47,775493,6.1
,South Dakota,46,Drug-induced causes,D,2006,2006,43,783033,5.5
,South Dakota,46,Drug-induced causes,D,2007,2007,34,791623,4.3
,South Dakota,46,Drug-induced causes,D,2008,2008,57,799124,7.1
,South Dakota,46,Drug-induced causes,D,2009,2009,51,807067,6.3
,South Dakota,46,Drug-induced causes,D,2010,2010,48,814180,5.9
,South Dakota,46,Drug-induced causes,D,2011,2011,60,824082,7.3
,South Dakota,46,Drug-induced causes,D,2012,2012,45,833354,5.4
,South Dakota,46,Drug-induced causes,D,2013,2013,57,844877,6.7
,South Dakota,46,Drug-induced causes,D,2014,2014,70,853175,8.2
,South Dakota,46,Drug-induced causes,D,2015,2015,72,858469,8.4
,South Dakota,46,Drug-induced causes,D,2016,2016,75,865454,8.7
,South Dakota,46,Drug-induced causes,D,2017,2017,81,869666,9.3
,South Dakota,46,Drug-induced causes,D,2018,2018,59,882235,6.7
,South Dakota,46,Alcohol-induced causes,A,2004,2004,21,770396,2.7
,South Dakota,46,Alcohol-induced causes,A,2005,2005,13,775493,Unreliable
,South Dakota,46,Alcohol-induced causes,A,2006,2006,24,783033,3.1
,South Dakota,46,Alcohol-induced causes,A,2007,2007,11,791623,Unreliable
,South Dakota,46,Alcohol-induced causes,A,2008,2008,22,799124,2.8
,South Dakota,46,Alcohol-induced causes,A,2009,2009,22,807067,2.7
,South Dakota,46,Alcohol-induced causes,A,2010,2010,23,814180,2.8
,South Dakota,46,Alcohol-induced causes,A,2011,2011,22,824082,2.7
,South Dakota,46,Alcohol-induced causes,A,2012,2012,25,833354,3
,South Dakota,46,Alcohol-induced causes,A,2013,2013,20,844877,2.4
,South Dakota,46,Alcohol-induced causes,A,2014,2014,17,853175,Unreliable
,South Dakota,46,Alcohol-induced causes,A,2015,2015,22,858469,2.6
,South Dakota,46,Alcohol-induced causes,A,2016,2016,25,865454,2.9
,South Dakota,46,Alcohol-induced causes,A,2017,2017,25,869666,2.9
,South Dakota,46,Alcohol-induced causes,A,2018,2018,33,882235,3.7
,South Dakota,46,All other non-drug and non-alcohol causes,O,1999,1999,34,750412,4.5
,South Dakota,46,All other non-drug and non-alcohol causes,O,2000,2000,80,754844,10.6
,South Dakota,46,All other non-drug and non-alcohol causes,O,2001,2001,67,757972,8.8
,South Dakota,46,All other non-drug and non-alcohol causes,O,2002,2002,65,760020,8.6
,South Dakota,46,All other non-drug and non-alcohol causes,O,2003,2003,78,763729,10.2
,South Dakota,46,All other non-drug and non-alcohol causes,O,2004,2004,990,770396,128.5
,South Dakota,46,All other non-drug and non-alcohol causes,O,2005,2005,1254,775493,161.7
,South Dakota,46,All other non-drug and non-alcohol causes,O,2006,2006,1092,783033,139.5
,South Dakota,46,All other non-drug and non-alcohol causes,O,2007,2007,1169,791623,147.7
,South Dakota,46,All other non-drug and non-alcohol causes,O,2008,2008,1216,799124,152.2
,South Dakota,46,All other non-drug and non-alcohol causes,O,2009,2009,1161,807067,143.9
,South Dakota,46,All other non-drug and non-alcohol causes,O,2010,2010,1144,814180,140.5
,South Dakota,46,All other non-drug and non-alcohol causes,O,2011,2011,1216,824082,147.6
,South Dakota,46,All other non-drug and non-alcohol causes,O,2012,2012,1182,833354,141.8
,South Dakota,46,All other non-drug and non-alcohol causes,O,2013,2013,1191,844877,141
,South Dakota,46,All other non-drug and non-alcohol causes,O,2014,2014,1242,853175,145.6
,South Dakota,46,All other non-drug and non-alcohol causes,O,2015,2015,1249,858469,145.5
,South Dakota,46,All other non-drug and non-alcohol causes,O,2016,2016,1261,865454,145.7
,South Dakota,46,All other non-drug and non-alcohol causes,O,2017,2017,1271,869666,146.1
,South Dakota,46,All other non-drug and non-alcohol causes,O,2018,2018,1415,882235,160.4
,Tennessee,47,Drug-induced causes,D,1999,1999,374,5638706,6.6
,Tennessee,47,Drug-induced causes,D,2000,2000,426,5689283,7.5
,Tennessee,47,Drug-induced causes,D,2001,2001,469,5750789,8.2
,Tennessee,47,Drug-induced causes,D,2002,2002,524,5795918,9
,Tennessee,47,Drug-induced causes,D,2003,2003,713,5847812,12.2
,Tennessee,47,Drug-induced causes,D,2004,2004,822,5910809,13.9
,Tennessee,47,Drug-induced causes,D,2005,2005,936,5991057,15.6
,Tennessee,47,Drug-induced causes,D,2006,2006,1030,6088766,16.9
,Tennessee,47,Drug-induced causes,D,2007,2007,1035,6175727,16.8
,Tennessee,47,Drug-induced causes,D,2008,2008,977,6247411,15.6
,Tennessee,47,Drug-induced causes,D,2009,2009,1000,6306019,15.9
,Tennessee,47,Drug-induced causes,D,2010,2010,1132,6346105,17.8
,Tennessee,47,Drug-induced causes,D,2011,2011,1123,6403353,17.5
,Tennessee,47,Drug-induced causes,D,2012,2012,1221,6456243,18.9
,Tennessee,47,Drug-induced causes,D,2013,2013,1284,6495978,19.8
,Tennessee,47,Drug-induced causes,D,2014,2014,1330,6549352,20.3
,Tennessee,47,Drug-induced causes,D,2015,2015,1546,6600299,23.4
,Tennessee,47,Drug-induced causes,D,2016,2016,1740,6651194,26.2
,Tennessee,47,Drug-induced causes,D,2017,2017,1898,6715984,28.3
,Tennessee,47,Drug-induced causes,D,2018,2018,1950,6770010,28.8
,Tennessee,47,Alcohol-induced causes,A,2005,2005,13,5991057,Unreliable
,Tennessee,47,Alcohol-induced causes,A,2006,2006,12,6088766,Unreliable
,Tennessee,47,Alcohol-induced causes,A,2008,2008,15,6247411,Unreliable
,Tennessee,47,Alcohol-induced causes,A,2009,2009,21,6306019,0.3
,Tennessee,47,Alcohol-induced causes,A,2010,2010,11,6346105,Unreliable
,Tennessee,47,Alcohol-induced causes,A,2011,2011,21,6403353,0.3
,Tennessee,47,Alcohol-induced causes,A,2012,2012,81,6456243,1.3
,Tennessee,47,Alcohol-induced causes,A,2013,2013,79,6495978,1.2
,Tennessee,47,Alcohol-induced causes,A,2014,2014,51,6549352,0.8
,Tennessee,47,Alcohol-induced causes,A,2015,2015,84,6600299,1.3
,Tennessee,47,Alcohol-induced causes,A,2016,2016,87,6651194,1.3
,Tennessee,47,Alcohol-induced causes,A,2017,2017,154,6715984,2.3
,Tennessee,47,Alcohol-induced causes,A,2018,2018,163,6770010,2.4
,Tennessee,47,All other non-drug and non-alcohol causes,O,1999,1999,239,5638706,4.2
,Tennessee,47,All other non-drug and non-alcohol causes,O,2000,2000,441,5689283,7.8
,Tennessee,47,All other non-drug and non-alcohol causes,O,2001,2001,504,5750789,8.8
,Tennessee,47,All other non-drug and non-alcohol causes,O,2002,2002,571,5795918,9.9
,Tennessee,47,All other non-drug and non-alcohol causes,O,2003,2003,549,5847812,9.4
,Tennessee,47,All other non-drug and non-alcohol causes,O,2004,2004,616,5910809,10.4
,Tennessee,47,All other non-drug and non-alcohol causes,O,2005,2005,708,5991057,11.8
,Tennessee,47,All other non-drug and non-alcohol causes,O,2006,2006,672,6088766,11
,Tennessee,47,All other non-drug and non-alcohol causes,O,2007,2007,608,6175727,9.8
,Tennessee,47,All other non-drug and non-alcohol causes,O,2008,2008,624,6247411,10
,Tennessee,47,All other non-drug and non-alcohol causes,O,2009,2009,832,6306019,13.2
,Tennessee,47,All other non-drug and non-alcohol causes,O,2010,2010,861,6346105,13.6
,Tennessee,47,All other non-drug and non-alcohol causes,O,2011,2011,823,6403353,12.9
,Tennessee,47,All other non-drug and non-alcohol causes,O,2012,2012,6888,6456243,106.7
,Tennessee,47,All other non-drug and non-alcohol causes,O,2013,2013,7343,6495978,113
,Tennessee,47,All other non-drug and non-alcohol causes,O,2014,2014,4677,6549352,71.4
,Tennessee,47,All other non-drug and non-alcohol causes,O,2015,2015,8025,6600299,121.6
,Tennessee,47,All other non-drug and non-alcohol causes,O,2016,2016,8849,6651194,133
,Tennessee,47,All other non-drug and non-alcohol causes,O,2017,2017,10471,6715984,155.9
,Tennessee,47,All other non-drug and non-alcohol causes,O,2018,2018,12278,6770010,181.4
,Texas,48,Drug-induced causes,D,1999,1999,1250,20558220,6.1
,Texas,48,Drug-induced causes,D,2000,2000,1211,20851820,5.8
,Texas,48,Drug-induced causes,D,2001,2001,1522,21319622,7.1
,Texas,48,Drug-induced causes,D,2002,2002,1780,21690325,8.2
,Texas,48,Drug-induced causes,D,2003,2003,1985,22030931,9
,Texas,48,Drug-induced causes,D,2004,2004,2039,22394023,9.1
,Texas,48,Drug-induced causes,D,2005,2005,2152,22778123,9.4
,Texas,48,Drug-induced causes,D,2006,2006,2452,23359580,10.5
,Texas,48,Drug-induced causes,D,2007,2007,2343,23831983,9.8
,Texas,48,Drug-induced causes,D,2008,2008,2199,24309039,9
,Texas,48,Drug-induced causes,D,2009,2009,2509,24801761,10.1
,Texas,48,Drug-induced causes,D,2010,2010,2492,25145561,9.9
,Texas,48,Drug-induced causes,D,2011,2011,2690,25674681,10.5
,Texas,48,Drug-induced causes,D,2012,2012,2546,26059203,9.8
,Texas,48,Drug-induced causes,D,2013,2013,2606,26448193,9.9
,Texas,48,Drug-induced causes,D,2014,2014,2727,26956958,10.1
,Texas,48,Drug-induced causes,D,2015,2015,2732,27469114,9.9
,Texas,48,Drug-induced causes,D,2016,2016,2965,27862596,10.6
,Texas,48,Drug-induced causes,D,2017,2017,3120,28304596,11
,Texas,48,Drug-induced causes,D,2018,2018,3163,28701845,11
,Texas,48,Alcohol-induced causes,A,1999,1999,59,20558220,0.3
,Texas,48,Alcohol-induced causes,A,2000,2000,55,20851820,0.3
,Texas,48,Alcohol-induced causes,A,2001,2001,44,21319622,0.2
,Texas,48,Alcohol-induced causes,A,2002,2002,47,21690325,0.2
,Texas,48,Alcohol-induced causes,A,2003,2003,186,22030931,0.8
,Texas,48,Alcohol-induced causes,A,2004,2004,184,22394023,0.8
,Texas,48,Alcohol-induced causes,A,2005,2005,185,22778123,0.8
,Texas,48,Alcohol-induced causes,A,2006,2006,170,23359580,0.7
,Texas,48,Alcohol-induced causes,A,2007,2007,202,23831983,0.8
,Texas,48,Alcohol-induced causes,A,2008,2008,181,24309039,0.7
,Texas,48,Alcohol-induced causes,A,2009,2009,226,24801761,0.9
,Texas,48,Alcohol-induced causes,A,2010,2010,201,25145561,0.8
,Texas,48,Alcohol-induced causes,A,2011,2011,250,25674681,1
,Texas,48,Alcohol-induced causes,A,2012,2012,267,26059203,1
,Texas,48,Alcohol-induced causes,A,2013,2013,286,26448193,1.1
,Texas,48,Alcohol-induced causes,A,2014,2014,272,26956958,1
,Texas,48,Alcohol-induced causes,A,2015,2015,327,27469114,1.2
,Texas,48,Alcohol-induced causes,A,2016,2016,349,27862596,1.3
,Texas,48,Alcohol-induced causes,A,2017,2017,321,28304596,1.1
,Texas,48,Alcohol-induced causes,A,2018,2018,307,28701845,1.1
,Texas,48,All other non-drug and non-alcohol causes,O,1999,1999,1805,20558220,8.8
,Texas,48,All other non-drug and non-alcohol causes,O,2000,2000,2286,20851820,11
,Texas,48,All other non-drug and non-alcohol causes,O,2001,2001,2284,21319622,10.7
,Texas,48,All other non-drug and non-alcohol causes,O,2002,2002,2248,21690325,10.4
,Texas,48,All other non-drug and non-alcohol causes,O,2003,2003,21338,22030931,96.9
,Texas,48,All other non-drug and non-alcohol causes,O,2004,2004,20830,22394023,93
,Texas,48,All other non-drug and non-alcohol causes,O,2005,2005,21021,22778123,92.3
,Texas,48,All other non-drug and non-alcohol causes,O,2006,2006,19695,23359580,84.3
,Texas,48,All other non-drug and non-alcohol causes,O,2007,2007,19864,23831983,83.4
,Texas,48,All other non-drug and non-alcohol causes,O,2008,2008,19972,24309039,82.2
,Texas,48,All other non-drug and non-alcohol causes,O,2009,2009,20115,24801761,81.1
,Texas,48,All other non-drug and non-alcohol causes,O,2010,2010,20355,25145561,80.9
,Texas,48,All other non-drug and non-alcohol causes,O,2011,2011,20889,25674681,81.4
,Texas,48,All other non-drug and non-alcohol causes,O,2012,2012,21790,26059203,83.6
,Texas,48,All other non-drug and non-alcohol causes,O,2013,2013,22093,26448193,83.5
,Texas,48,All other non-drug and non-alcohol causes,O,2014,2014,22436,26956958,83.2
,Texas,48,All other non-drug and non-alcohol causes,O,2015,2015,23214,27469114,84.5
,Texas,48,All other non-drug and non-alcohol causes,O,2016,2016,23061,27862596,82.8
,Texas,48,All other non-drug and non-alcohol causes,O,2017,2017,23659,28304596,83.6
,Texas,48,All other non-drug and non-alcohol causes,O,2018,2018,23947,28701845,83.4
,Utah,49,Drug-induced causes,D,1999,1999,212,2203482,9.6
,Utah,49,Drug-induced causes,D,2000,2000,224,2233169,10
,Utah,49,Drug-induced causes,D,2001,2001,216,2283715,9.5
,Utah,49,Drug-induced causes,D,2002,2002,300,2324815,12.9
,Utah,49,Drug-induced causes,D,2003,2003,368,2360137,15.6
,Utah,49,Drug-induced causes,D,2004,2004,411,2401580,17.1
,Utah,49,Drug-induced causes,D,2005,2005,481,2457719,19.6
,Utah,49,Drug-induced causes,D,2006,2006,481,2525507,19
,Utah,49,Drug-induced causes,D,2007,2007,546,2597746,21
,Utah,49,Drug-induced causes,D,2008,2008,483,2663029,18.1
,Utah,49,Drug-induced causes,D,2009,2009,508,2723421,18.7
,Utah,49,Drug-induced causes,D,2010,2010,457,2763885,16.5
,Utah,49,Drug-induced causes,D,2011,2011,520,2817222,18.5
,Utah,49,Drug-induced causes,D,2012,2012,612,2855287,21.4
,Utah,49,Drug-induced causes,D,2013,2013,612,2900872,21.1
,Utah,49,Drug-induced causes,D,2014,2014,617,2942902,21
,Utah,49,Drug-induced causes,D,2015,2015,667,2995919,22.3
,Utah,49,Drug-induced causes,D,2016,2016,685,3051217,22.5
,Utah,49,Drug-induced causes,D,2017,2017,691,3101833,22.3
,Utah,49,Drug-induced causes,D,2018,2018,676,3161105,21.4
,Utah,49,Alcohol-induced causes,A,2004,2004,14,2401580,Unreliable
,Utah,49,Alcohol-induced causes,A,2005,2005,19,2457719,Unreliable
,Utah,49,Alcohol-induced causes,A,2006,2006,26,2525507,1
,Utah,49,Alcohol-induced causes,A,2007,2007,30,2597746,1.2
,Utah,49,Alcohol-induced causes,A,2008,2008,33,2663029,1.2
,Utah,49,Alcohol-induced causes,A,2009,2009,34,2723421,1.2
,Utah,49,Alcohol-induced causes,A,2010,2010,25,2763885,0.9
,Utah,49,Alcohol-induced causes,A,2011,2011,16,2817222,Unreliable
,Utah,49,Alcohol-induced causes,A,2012,2012,24,2855287,0.8
,Utah,49,Alcohol-induced causes,A,2013,2013,35,2900872,1.2
,Utah,49,Alcohol-induced causes,A,2014,2014,40,2942902,1.4
,Utah,49,Alcohol-induced causes,A,2015,2015,53,2995919,1.8
,Utah,49,Alcohol-induced causes,A,2016,2016,52,3051217,1.7
,Utah,49,Alcohol-induced causes,A,2017,2017,47,3101833,1.5
,Utah,49,Alcohol-induced causes,A,2018,2018,63,3161105,2
,Utah,49,All other non-drug and non-alcohol causes,O,1999,1999,44,2203482,2
,Utah,49,All other non-drug and non-alcohol causes,O,2000,2000,70,2233169,3.1
,Utah,49,All other non-drug and non-alcohol causes,O,2001,2001,84,2283715,3.7
,Utah,49,All other non-drug and non-alcohol causes,O,2002,2002,72,2324815,3.1
,Utah,49,All other non-drug and non-alcohol causes,O,2003,2003,285,2360137,12.1
,Utah,49,All other non-drug and non-alcohol causes,O,2004,2004,1390,2401580,57.9
,Utah,49,All other non-drug and non-alcohol causes,O,2005,2005,1438,2457719,58.5
,Utah,49,All other non-drug and non-alcohol causes,O,2006,2006,1470,2525507,58.2
,Utah,49,All other non-drug and non-alcohol causes,O,2007,2007,1525,2597746,58.7
,Utah,49,All other non-drug and non-alcohol causes,O,2008,2008,1546,2663029,58.1
,Utah,49,All other non-drug and non-alcohol causes,O,2009,2009,1607,2723421,59
,Utah,49,All other non-drug and non-alcohol causes,O,2010,2010,1569,2763885,56.8
,Utah,49,All other non-drug and non-alcohol causes,O,2011,2011,1572,2817222,55.8
,Utah,49,All other non-drug and non-alcohol causes,O,2012,2012,1633,2855287,57.2
,Utah,49,All other non-drug and non-alcohol causes,O,2013,2013,1632,2900872,56.3
,Utah,49,All other non-drug and non-alcohol causes,O,2014,2014,1742,2942902,59.2
,Utah,49,All other non-drug and non-alcohol causes,O,2015,2015,1797,2995919,60
,Utah,49,All other non-drug and non-alcohol causes,O,2016,2016,1863,3051217,61.1
,Utah,49,All other non-drug and non-alcohol causes,O,2017,2017,1900,3101833,61.3
,Utah,49,All other non-drug and non-alcohol causes,O,2018,2018,1942,3161105,61.4
,Vermont,50,Drug-induced causes,D,1999,1999,31,604683,5.1
,Vermont,50,Drug-induced causes,D,2000,2000,37,608827,6.1
,Vermont,50,Drug-induced causes,D,2001,2001,53,612223,8.7
,Vermont,50,Drug-induced causes,D,2002,2002,54,615442,8.8
,Vermont,50,Drug-induced causes,D,2003,2003,73,617858,11.8
,Vermont,50,Drug-induced causes,D,2004,2004,52,619920,8.4
,Vermont,50,Drug-induced causes,D,2005,2005,55,621215,8.9
,Vermont,50,Drug-induced causes,D,2006,2006,83,622892,13.3
,Vermont,50,Drug-induced causes,D,2007,2007,68,623481,10.9
,Vermont,50,Drug-induced causes,D,2008,2008,76,624151,12.2
,Vermont,50,Drug-induced causes,D,2009,2009,57,624817,9.1
,Vermont,50,Drug-induced causes,D,2010,2010,68,625741,10.9
,Vermont,50,Drug-induced causes,D,2011,2011,87,626431,13.9
,Vermont,50,Drug-induced causes,D,2012,2012,81,626011,12.9
,Vermont,50,Drug-induced causes,D,2013,2013,99,626630,15.8
,Vermont,50,Drug-induced causes,D,2014,2014,90,626562,14.4
,Vermont,50,Drug-induced causes,D,2015,2015,111,626042,17.7
,Vermont,50,Drug-induced causes,D,2016,2016,131,624594,21
,Vermont,50,Drug-induced causes,D,2017,2017,145,623657,23.2
,Vermont,50,Drug-induced causes,D,2018,2018,161,626299,25.7
,Vermont,50,Alcohol-induced causes,A,2004,2004,11,619920,Unreliable
,Vermont,50,Alcohol-induced causes,A,2005,2005,14,621215,Unreliable
,Vermont,50,Alcohol-induced causes,A,2006,2006,16,622892,Unreliable
,Vermont,50,Alcohol-induced causes,A,2007,2007,20,623481,3.2
,Vermont,50,Alcohol-induced causes,A,2008,2008,10,624151,Unreliable
,Vermont,50,Alcohol-induced causes,A,2009,2009,12,624817,Unreliable
,Vermont,50,Alcohol-induced causes,A,2010,2010,13,625741,Unreliable
,Vermont,50,Alcohol-induced causes,A,2011,2011,24,626431,3.8
,Vermont,50,Alcohol-induced causes,A,2012,2012,20,626011,3.2
,Vermont,50,Alcohol-induced causes,A,2013,2013,25,626630,4
,Vermont,50,Alcohol-induced causes,A,2014,2014,24,626562,3.8
,Vermont,50,Alcohol-induced causes,A,2015,2015,28,626042,4.5
,Vermont,50,Alcohol-induced causes,A,2016,2016,27,624594,4.3
,Vermont,50,Alcohol-induced causes,A,2017,2017,27,623657,4.3
,Vermont,50,Alcohol-induced causes,A,2018,2018,27,626299,4.3
,Vermont,50,All other non-drug and non-alcohol causes,O,1999,1999,71,604683,11.7
,Vermont,50,All other non-drug and non-alcohol causes,O,2000,2000,118,608827,19.4
,Vermont,50,All other non-drug and non-alcohol causes,O,2001,2001,140,612223,22.9
,Vermont,50,All other non-drug and non-alcohol causes,O,2002,2002,128,615442,20.8
,Vermont,50,All other non-drug and non-alcohol causes,O,2003,2003,921,617858,149.1
,Vermont,50,All other non-drug and non-alcohol causes,O,2004,2004,1015,619920,163.7
,Vermont,50,All other non-drug and non-alcohol causes,O,2005,2005,1090,621215,175.5
